table,scope,key,bin_order,actual_mass,iid_mass,delta,ratio,abs_delta,L1_share,from_bin,from_actual_mass,from_iid_mass,conditional_actual,conditional_iid,conditional_delta,abs_conditional_delta
transition,late_growth|deep_32_63|even,64-95 -> 32-63,6,0.007415547943115335,0.009483697317316695,-0.00206814937420136,0.7819258349351749,0.00206814937420136,0.015109211649810125,64-95,0.041873176246877614,0.054174092007416505,0.17709542498984168,0.17505964504247462,0.0020357799473670612,0.0020357799473670612
transition,late_growth|deep_32_63|even,64-95 -> 64-95,6,0.03445762830376525,0.044690394690102754,-0.010232766386337501,0.7710298497631377,0.010232766386337501,0.07475718873253055,64-95,0.041873176246877614,0.054174092007416505,0.8229045750102294,0.8249403549575797,-0.002035779947350269,0.002035779947350269
transition,late_growth|deep_32_63|odd,0-1 -> 0-1,0,0.011371811890601125,0.011253599216407882,0.00011821267419324238,1.010504432574859,0.00011821267419324238,0.006848995632080109,0-1,0.011371811890601125,0.011253599216407882,1.0,1.0,0.0,0.0
transition,late_growth|deep_32_63|odd,2-3 -> 0-1,1,0.011371811890601125,0.011253599216407882,0.00011821267419324238,1.010504432574859,0.00011821267419324238,0.006848995632080109,2-3,0.02151941149234747,0.019770891428188504,0.528444371940425,0.569200395302509,-0.04075602336208395,0.04075602336208395
transition,late_growth|deep_32_63|odd,2-3 -> 2-3,1,0.01014759960174476,0.00851729221178617,0.0016303073899585907,1.1914114661585267,0.0016303073899585907,0.09445660771129576,2-3,0.02151941149234747,0.019770891428188504,0.47155562805950124,0.4307996046977716,0.04075602336172962,0.04075602336172962
transition,late_growth|deep_32_63|odd,4-7 -> 2-3,2,0.011371811890601125,0.011253599216407882,0.00011821267419324238,1.010504432574859,0.00011821267419324238,0.006848995632080109,4-7,0.03392138108015119,0.035862428008386696,0.3352402387075933,0.31379914415655696,0.02144109455103632,0.02144109455103632
transition,late_growth|deep_32_63|odd,4-7 -> 4-7,2,0.02254956918954816,0.02460882879197357,-0.002059259602425409,0.9163202922076057,0.002059259602425409,0.119309203675361,4-7,0.03392138108015119,0.035862428008386696,0.6647597612923505,0.6862008558432968,-0.021441094550946338,0.021441094550946338
transition,late_growth|deep_32_63|odd,8-15 -> 4-7,3,0.011371811890601125,0.011253599216407882,0.00011821267419324238,1.010504432574859,0.00011821267419324238,0.006848995632080109,8-15,0.06937097916601231,0.066110734604274,0.16392751013917706,0.17022347858891207,-0.006295968449735012,0.006295968449735012
transition,late_growth|deep_32_63|odd,8-15 -> 8-15,3,0.05799916727543874,0.05485713538790187,0.003142031887536867,1.0572766307485646,0.003142031887536867,0.18204277012140038,8-15,0.06937097916601231,0.066110734604274,0.8360724898612201,0.8297765214116288,0.006295968449591238,0.006295968449591238
transition,late_growth|deep_32_63|odd,16-31 -> 16-31,4,0.11730760202994954,0.1131034383498211,0.0042041636801284366,1.0371709626291399,0.0042041636801284366,0.2435804695076894,16-31,0.12867941392054327,0.12435703756621054,0.9116267976040396,0.9095057309450801,0.002121066658959503,0.002121066658959503
transition,late_growth|deep_32_63|odd,16-31 -> 8-15,4,0.011371811890601125,0.011253599216407882,0.00011821267419324238,1.010504432574859,0.00011821267419324238,0.006848995632080109,16-31,0.12867941392054327,0.12435703756621054,0.08837320239601783,0.09049426905506822,-0.0021210666590503885,0.0021210666590503885
transition,late_growth|deep_32_63|odd,32-63 -> 16-31,5,0.011371811890601125,0.011253599216407882,0.00011821267419324238,1.010504432574859,0.00011821267419324238,0.006848995632080109,32-63,0.2039536329389166,0.20775354922603018,0.05575684888146583,0.05416802388374253,0.0015888249977232954,0.0015888249977232954
transition,late_growth|deep_32_63|odd,32-63 -> 32-63,5,0.19258182104829938,0.19649995000960088,-0.0039181289613015036,0.980060407337966,0.0039181289613015036,0.22700821485531208,32-63,0.2039536329389166,0.20775354922603018,0.9442431511184552,0.9458319761161544,-0.0015888249976991897,0.0015888249976991897
transition,late_growth|deep_32_63|odd,64-95 -> 32-63,6,0.006301626366376973,0.006370243093156545,-6.861672677957193e-05,0.9892285544246677,6.861672677957193e-05,0.003975509946020555,64-95,0.03501666648984015,0.03661335431576353,0.17996077291381657,0.1739868747948586,0.00597389811895796,0.00597389811895796
transition,late_growth|deep_32_63|odd,64-95 -> 64-95,6,0.02871504012346194,0.030243111222624738,-0.0015280710991627984,0.9494737466686411,0.0015280710991627984,0.08853325039044022,64-95,0.03501666648984015,0.03661335431576353,0.8200392270861481,0.8260131252056263,-0.005973898119478238,0.005973898119478238
transition,late_growth|exhaustion_0_31|even,0-1 -> 0-1,0,0.0600860809445253,0.06096195594081186,-0.0008758749962865589,0.9856324328383271,0.0008758749962865589,0.026077689361785623,0-1,0.0600860809445253,0.06096195594081186,1.0,1.0,0.0,0.0
transition,late_growth|exhaustion_0_31|even,2-3 -> 0-1,1,0.0600860809445253,0.06096195594081186,-0.0008758749962865589,0.9856324328383271,0.0008758749962865589,0.026077689361785623,2-3,0.10602832449677371,0.10790908954455948,0.5666983914883389,0.5649380992658501,0.0017602922224887463,0.0017602922224887463
transition,late_growth|exhaustion_0_31|even,2-3 -> 2-3,1,0.0459422435522024,0.046947133603733864,-0.001004890051531461,0.9785952842187677,0.001004890051531461,0.029918893355431124,2-3,0.10602832449677371,0.10790908954455948,0.4333016085112272,0.43506190073402234,-0.0017602922227951678,0.0017602922227951678
transition,late_growth|exhaustion_0_31|even,4-7 -> 2-3,2,0.0600860809445253,0.06096195594081186,-0.0008758749962865589,0.9856324328383271,0.0008758749962865589,0.026077689361785623,4-7,0.19054548565155757,0.1944206825760676,0.31533720538728566,0.31355694843299575,0.001780256954289905,0.001780256954289905
transition,late_growth|exhaustion_0_31|even,4-7 -> 4-7,2,0.1304594047070227,0.13345872663519287,-0.002999321928170179,0.9775262209988802,0.002999321928170179,0.08929971271062999,4-7,0.19054548565155757,0.1944206825760676,0.6846627946126641,0.686443051566681,-0.0017802569540168456,0.0017802569540168456
transition,late_growth|exhaustion_0_31|even,8-15 -> 4-7,3,0.0600860809445253,0.06096195594081186,-0.0008758749962865589,0.9856324328383271,0.0008758749962865589,0.026077689361785623,8-15,0.35676038198418675,0.3632859310404266,0.16842139424323352,0.16780709279387973,0.0006143014493537879,0.0006143014493537879
transition,late_growth|exhaustion_0_31|even,8-15 -> 8-15,3,0.2966743010397487,0.3023239750991738,-0.005649674059425125,0.9813125172835803,0.005649674059425125,0.16820944283335254,8-15,0.35676038198418675,0.3632859310404266,0.831578605757011,0.8321929072049065,-0.0006143014478954267,0.0006143014478954267
transition,late_growth|exhaustion_0_31|even,16-31 -> 16-31,4,0.5023954319473306,0.5115653753930387,-0.009169943445708095,0.982074737879469,0.009169943445708095,0.2730194806977703,16-31,0.5624815128926747,0.5725273313343892,0.8931767896933371,0.8935213174901774,-0.0003445277968402438,0.0003445277968402438
transition,late_growth|exhaustion_0_31|even,16-31 -> 8-15,4,0.0600860809445253,0.06096195594081186,-0.0008758749962865589,0.9856324328383271,0.0008758749962865589,0.026077689361785623,16-31,0.5624815128926747,0.5725273313343892,0.1068232103052072,0.1064786825088819,0.0003445277963252946,0.0003445277963252946
transition,late_growth|exhaustion_0_31|even,32-63 -> 16-31,5,0.03812073473333983,0.039279633836825194,-0.001158899103485364,0.9704961836380745,0.001158899103485364,0.03450425112084793,32-63,0.2211753240229257,0.23155925928111276,0.17235527924167737,0.1696310221356329,0.0027242571060444865,0.0027242571060444865
transition,late_growth|exhaustion_0_31|even,32-63 -> 32-63,5,0.18305458928957458,0.1922796254443276,-0.009225036154753036,0.9520228098352311,0.009225036154753036,0.27465977247303996,32-63,0.2211753240229257,0.23155925928111276,0.8276447207582716,0.83036897786454,-0.002724257106268446,0.002724257106268446
transition,late_growth|exhaustion_0_31|odd,0-1 -> 0-1,0,0.04244254693985576,0.040780699890667224,0.0016618470491885362,1.040750822169407,0.0016618470491885362,0.041056980830792095,0-1,0.04244254693985576,0.040780699890667224,1.0,1.0,0.0,0.0
transition,late_growth|exhaustion_0_31|odd,2-3 -> 0-1,1,0.04244254693985576,0.040780699890667224,0.0016618470491885362,1.040750822169407,0.0016618470491885362,0.041056980830792095,2-3,0.07635074676271912,0.07216471629898533,0.5558890873950141,0.565105802144484,-0.009216714749469945,0.009216714749469945
transition,late_growth|exhaustion_0_31|odd,2-3 -> 2-3,1,0.033908199822905195,0.03138401640831219,0.002524183414593005,1.0804289477086961,0.002524183414593005,0.06236154531607014,2-3,0.07635074676271912,0.07216471629898533,0.4441109126055338,0.43489419785543404,0.009216714750099775,0.009216714750099775
transition,late_growth|exhaustion_0_31|odd,4-7 -> 2-3,2,0.04244254693985576,0.040780699890667224,0.0016618470491885362,1.040750822169407,0.0016618470491885362,0.041056980830792095,4-7,0.13427193530796402,0.13003968789997314,0.31609395397861956,0.3136019514445147,0.0024920025341048646,0.0024920025341048646
transition,late_growth|exhaustion_0_31|odd,4-7 -> 4-7,2,0.09182938836808517,0.08925898800925229,0.0025704003588328805,1.0287971039797856,0.0025704003588328805,0.06350336411018895,4-7,0.13427193530796402,0.13003968789997314,0.6839060460212085,0.6863980485550729,-0.0024920025338643903,0.0024920025338643903
transition,late_growth|exhaustion_0_31|odd,8-15 -> 4-7,3,0.04244254693985576,0.040780699890667224,0.0016618470491885362,1.040750822169407,0.0016618470491885362,0.041056980830792095,8-15,0.25206860094075645,0.24291867482472734,0.1683769687357094,0.16787799423033922,0.0004989745053701755,0.0004989745053701755
transition,late_growth|exhaustion_0_31|odd,8-15 -> 8-15,3,0.20962605400087836,0.202137974934067,0.007488079066811371,1.0370443953900983,0.007488079066811371,0.18499772217644755,8-15,0.25206860094075645,0.24291867482472734,0.831623031264202,0.8321220057696891,-0.000498974505487082,0.000498974505487082
transition,late_growth|exhaustion_0_31|odd,16-31 -> 16-31,4,0.35948660221156603,0.3432848710503205,0.016201731161245514,1.0471961700836812,0.016201731161245514,0.40027399996751317,16-31,0.4019291491514306,0.38406557094107135,0.8944029139725969,0.8938183920239808,0.0005845219486160236,0.0005845219486160236
transition,late_growth|exhaustion_0_31|odd,16-31 -> 8-15,4,0.04244254693985576,0.040780699890667224,0.0016618470491885362,1.040750822169407,0.0016618470491885362,0.041056980830792095,16-31,0.4019291491514306,0.38406557094107135,0.10559708602738124,0.10618160797580152,-0.0005845219484202774,0.0005845219484202774
transition,late_growth|exhaustion_0_31|odd,32-63 -> 16-31,5,0.027287301957607115,0.026469987807549587,0.0008173141500575284,1.0308770127134104,0.0008173141500575284,0.020192262222947874,32-63,0.16141021705866943,0.15802724487177516,0.16905560536907474,0.16750268492643525,0.0015529204426394938,0.0015529204426394938
transition,late_growth|exhaustion_0_31|odd,32-63 -> 32-63,5,0.1341229151010096,0.13155725706407398,0.0025656580369356197,1.019502215949106,0.0025656580369356197,0.06338620205287185,32-63,0.16141021705866943,0.15802724487177516,0.8309443946305987,0.8324973150726054,-0.0015529204420067222,0.0015529204420067222
transition,late_growth|tail_64_95|even,0-1 -> 0-1,0,0.0018780236005783095,0.0039041466614541795,-0.0020261230608758698,0.48103305624251347,0.0020261230608758698,0.015334186349088893,0-1,0.0018780236005783095,0.0039041466614541795,1.0,1.0,0.0,0.0
transition,late_growth|tail_64_95|even,2-3 -> 0-1,1,0.0018780236005783095,0.0039041466614541795,-0.0020261230608758698,0.48103305624251347,0.0020261230608758698,0.015334186349088893,2-3,0.0034268124938011337,0.006950956980979971,0.5480380394245451,0.5616703818103271,-0.013632342385782037,0.013632342385782037
transition,late_growth|tail_64_95|even,2-3 -> 2-3,1,0.001548788893222812,0.0030468103195263017,-0.0014980214263034897,0.5083312483540516,0.0014980214263034897,0.011337386237505026,2-3,0.0034268124938011337,0.006950956980979971,0.45196196057545135,0.4383296181897462,0.013632342385705154,0.013632342385705154
transition,late_growth|tail_64_95|even,4-7 -> 2-3,2,0.0018780236005783095,0.0039041466614541795,-0.0020261230608758698,0.48103305624251347,0.0020261230608758698,0.015334186349088893,4-7,0.005310350382328131,0.012406799663839837,0.35365342498454083,0.31467798040077866,0.038975444583762175,0.038975444583762175
transition,late_growth|tail_64_95|even,4-7 -> 4-7,2,0.0034323267817497416,0.008502653002384654,-0.005070326220634912,0.4036771559167605,0.005070326220634912,0.03837344760504192,4-7,0.005310350382328131,0.012406799663839837,0.6463465750154441,0.6853220195991404,-0.038975444583696284,0.038975444583696284
transition,late_growth|tail_64_95|even,8-15 -> 4-7,3,0.0018780236005783095,0.0039041466614541795,-0.0020261230608758698,0.48103305624251347,0.0020261230608758698,0.015334186349088893,8-15,0.011275334274768324,0.02298733096738458,0.16656034799614822,0.1698390590448953,-0.0032787110487470794,0.0032787110487470794
transition,late_growth|tail_64_95|even,8-15 -> 8-15,3,0.009397310674190078,0.019083184305922988,-0.00968587363173291,0.49243933944888674,0.00968587363173291,0.07330501986316329,8-15,0.011275334274768324,0.02298733096738458,0.8334396520038574,0.8301609409547823,0.003278711049075067,0.003278711049075067
transition,late_growth|tail_64_95|even,16-31 -> 16-31,4,0.019428684622047058,0.03931530904905944,-0.01988662442701238,0.4941760625053986,0.01988662442701238,0.15050675386238713,16-31,0.02130670822262612,0.04321945571051802,0.911857637465334,0.9096669174269943,0.002190720038339644,0.002190720038339644
transition,late_growth|tail_64_95|even,16-31 -> 8-15,4,0.0018780236005783095,0.0039041466614541795,-0.0020261230608758698,0.48103305624251347,0.0020261230608758698,0.015334186349088893,16-31,0.02130670822262612,0.04321945571051802,0.08814236253463076,0.0903330825729037,-0.0021907200382729475,0.0021907200382729475
transition,late_growth|tail_64_95|even,32-63 -> 16-31,5,0.0018780236005783095,0.0039041466614541795,-0.0020261230608758698,0.48103305624251347,0.0020261230608758698,0.015334186349088893,32-63,0.038485505789517545,0.08220797332086761,0.048798204987858945,0.0474910948870595,0.0013071101007994454,0.0013071101007994454
transition,late_growth|tail_64_95|even,32-63 -> 32-63,5,0.03660748218893929,0.07830382665944419,-0.041696344470504895,0.4675056603319154,0.041696344470504895,0.315567957609706,32-63,0.038485505789517545,0.08220797332086761,0.9512017950121425,0.9525089051133145,-0.0013071101011720154,0.0013071101011720154
transition,late_growth|tail_64_95|even,64-95 -> 32-63,6,0.0018780236005783095,0.0039041466614541795,-0.0020261230608758698,0.48103305624251347,0.0020261230608758698,0.015334186349088893,64-95,0.033205396628379125,0.06786492988053719,0.05655778250735451,0.05752819119280988,-0.0009704086854553651,0.0009704086854553651
transition,late_growth|tail_64_95|even,64-95 -> 64-95,6,0.031327373027800795,0.06396078321900169,-0.03263341019120089,0.48979032856017235,0.03263341019120089,0.2469774925032495,64-95,0.033205396628379125,0.06786492988053719,0.9434422174926449,0.9424718088059918,0.0009704086866531014,0.0009704086866531014
transition,late_growth|tail_64_95|even,96-127 -> 64-95,7,0.0009791540145873997,0.0021422939782108955,-0.0011631399636234958,0.45705865980406923,0.0011631399636234958,0.00880292283162946,96-127,0.005197986859083323,0.01267563491060806,0.1883717756762617,0.16900881047134295,0.01936296520491876,0.01936296520491876
transition,late_growth|tail_64_95|even,96-127 -> 96-127,7,0.004218832844495807,0.010533340932397795,-0.006314508087901988,0.4005218165415859,0.006314508087901988,0.047789715043695565,96-127,0.005197986859083323,0.01267563491060806,0.8116282243237161,0.8309911895287069,-0.019362965204990812,0.019362965204990812
transition,late_growth|tail_64_95|odd,0-1 -> 0-1,0,0.00173604245185852,0.0025498276113673796,-0.0008137851595088597,0.6808469890745059,0.0008137851595088597,0.01510571943415482,0-1,0.00173604245185852,0.0025498276113673796,1.0,1.0,0.0,0.0
transition,late_growth|tail_64_95|odd,2-3 -> 0-1,1,0.00173604245185852,0.0025498276113673796,-0.0008137851595088597,0.6808469890745059,0.0008137851595088597,0.01510571943415482,2-3,0.0033304450988769587,0.004541804794800801,0.5212643956941135,0.5614128582290188,-0.04014846253490523,0.04014846253490523
transition,late_growth|tail_64_95|odd,2-3 -> 2-3,1,0.0015944026470184316,0.001991977183433472,-0.00039757453641504057,0.8004121032502184,0.00039757453641504057,0.007379895456528521,2-3,0.0033304450988769587,0.004541804794800801,0.47873560430588435,0.4385871417709925,0.04014846253489185,0.04014846253489185
transition,late_growth|tail_64_95|odd,4-7 -> 2-3,2,0.00173604245185852,0.0025498276113673796,-0.0008137851595088597,0.6808469890745059,0.0008137851595088597,0.01510571943415482,4-7,0.005285170215368388,0.008110436136331218,0.328474274453905,0.31438847042334306,0.014085804030561921,0.014085804030561921
transition,late_growth|tail_64_95|odd,4-7 -> 4-7,2,0.003549127763509756,0.00556060852496336,-0.002011480761453604,0.6382624756942662,0.002011480761453604,0.03733769739430526,4-7,0.005285170215368388,0.008110436136331218,0.6715257255460738,0.685611529576598,-0.014085804030524174,0.014085804030524174
transition,late_growth|tail_64_95|odd,8-15 -> 4-7,3,0.00173604245185852,0.0025498276113673796,-0.0008137851595088597,0.6808469890745059,0.0008137851595088597,0.01510571943415482,8-15,0.010496905410288561,0.01502091972664361,0.16538611943258388,0.16975176339199655,-0.004365643959412663,0.004365643959412663
transition,late_growth|tail_64_95|odd,8-15 -> 8-15,3,0.008760862958430973,0.012471092115276076,-0.0037102291568451035,0.7024936450994237,0.0037102291568451035,0.06887036464703773,8-15,0.010496905410288561,0.01502091972664361,0.8346138805675049,0.8302482366079932,0.004365643959511667,0.004365643959511667
transition,late_growth|tail_64_95|odd,16-31 -> 16-31,4,0.01852850522995058,0.025669727908179545,-0.007141222678228965,0.7218037252372493,0.007141222678228965,0.13255747531603393,16-31,0.02026454768180949,0.028219555519548932,0.9143310534674666,0.90964323978799,0.004687813679476571,0.004687813679476571
transition,late_growth|tail_64_95|odd,16-31 -> 8-15,4,0.00173604245185852,0.0025498276113673796,-0.0008137851595088597,0.6808469890745059,0.0008137851595088597,0.01510571943415482,16-31,0.02026454768180949,0.028219555519548932,0.0856689465325141,0.09035676021193889,-0.004687813679424793,0.004687813679424793
transition,late_growth|tail_64_95|odd,32-63 -> 16-31,5,0.00173604245185852,0.0025498276113673796,-0.0008137851595088597,0.6808469890745059,0.0008137851595088597,0.01510571943415482,32-63,0.034179941731691976,0.05369853918744709,0.05079126422994584,0.04748411502343892,0.003307149206506925,0.003307149206506925
transition,late_growth|tail_64_95|odd,32-63 -> 32-63,5,0.032443899279833155,0.05114871157607766,-0.018704812296244502,0.6343053085819511,0.018704812296244502,0.34720422621877817,32-63,0.034179941731691976,0.05369853918744709,0.9492087357700454,0.9525158849765228,-0.0033071492064774555,0.0033071492064774555
transition,late_growth|tail_64_95|odd,64-95 -> 32-63,6,0.00173604245185852,0.0025498276113673796,-0.0008137851595088597,0.6808469890745059,0.0008137851595088597,0.01510571943415482,64-95,0.031009383547306254,0.04463396367461613,0.05598442320564376,0.05712751907842541,-0.0011430958727816493,0.0011430958727816493
transition,late_growth|tail_64_95|odd,64-95 -> 64-95,6,0.029273341095447457,0.04208413606324098,-0.012810794967793526,0.6955908766062728,0.012810794967793526,0.23779774336111448,64-95,0.031009383547306254,0.04463396367461613,0.9440155767943473,0.9428724809214005,0.0011430958729468088,0.0011430958729468088
transition,late_growth|tail_64_95|odd,96-127 -> 64-95,7,0.0009336041688919063,0.0014230373708182112,-0.0004894332019263049,0.6560644070472352,0.0004894332019263049,0.009085003017898257,96-127,0.004953517258167318,0.008353558295988057,0.18847298197106055,0.17035104327956266,0.01812193869149789,0.01812193869149789
transition,late_growth|tail_64_95|odd,96-127 -> 96-127,7,0.004019913089275365,0.0069305209251682995,-0.0029106078358929347,0.5800304382138123,0.0029106078358929347,0.05402755854921994,96-127,0.004953517258167318,0.008353558295988057,0.8115270180289299,0.8296489567202522,-0.01812193869132228,0.01812193869132228
