block_len,state,score_decile,score_min,score_max,actual_mass,iid_mass,survival_ratio
3,balanced|tail_64_95|odd,5,-2.358232553538753,0.47208975880061543,2.6007843017578122e-05,3.3894377430936654e-05,0.767320275186403
3,balanced|tail_64_95|odd,6,0.4874077889067984,3.699733980940414,4.280104637145997e-05,2.3140258302519797e-05,1.8496356355192138
3,balanced|tail_64_95|odd,7,3.7388918097625043,7.134652471123004,5.125503540039064e-05,1.1358788242017289e-05,4.512368248119387
3,balanced|tail_64_95|odd,8,7.2702467974103575,11.009173802247886,5.3945493698120125e-05,6.150285042735791e-06,8.771218459514504
3,balanced|tail_64_95|odd,9,11.279204699823472,17.67404714179912,6.122229099273683e-05,3.9345671198855803e-07,155.6010842547711
3,early_growth|deep_32_63|even,0,-6.082890704445306,-1.9471776279686837,0.0003484683871269231,0.0004963789558891246,0.7020208713375834
3,early_growth|deep_32_63|even,1,-1.9469238025616935,-1.3232899310491104,0.0003312681972980501,0.0005119647629820105,0.6470527295053121
3,early_growth|deep_32_63|even,2,-1.3229346217261944,-0.8377168685695962,0.00029244081377983105,0.0005536560900343938,0.5281993985863395
3,early_growth|deep_32_63|even,3,-0.8373958534459136,-0.45026727324626603,0.0003002239584922792,0.000541175840356612,0.5547623084845109
3,early_growth|deep_32_63|even,4,-0.4501679527283899,-0.0883676603421932,0.0003514007270336154,0.0004927644134378046,0.7131211537416922
3,early_growth|deep_32_63|even,5,-0.08794288244158481,0.28389530772155164,0.000379914397001267,0.00046462891875750375,0.8176727312135936
3,early_growth|deep_32_63|even,6,0.28421637314865755,0.6797428916772826,0.0003880686461925511,0.0004547048131880055,0.8534518107951004
3,early_growth|deep_32_63|even,7,0.6803372549036029,1.1676520235965562,0.0004559558391571046,0.0003877438609696475,1.1759202015910104
3,early_growth|deep_32_63|even,8,1.1679768299505737,1.8523526100357073,0.0004942813277244568,0.0003528790436043594,1.4007103473070923
3,early_growth|deep_32_63|even,9,1.8523622667830364,5.277329633680674,0.000604272121191024,0.00023586996607606722,2.5618866668092384
3,early_growth|deep_32_63|odd,0,-7.948636366100649,-2.4462232880197576,0.0002716049849987033,0.00032042234882267875,0.847646819882121
