block_len,alpha,level,state,actual_mass,iid_mass,predicted_mass,actual_survival_ratio,predicted_survival_ratio,prediction_error
5,0.0,cluster_xK_parity,late_growth|tail_64_95|even,0.0009205199182033517,0.0019483519187512319,0.0018916716750787652,0.4724608061532055,0.9709086212162353,0.0009711517568754134
5,0.0,cluster_xK_parity,late_growth|tail_64_95|odd,0.0008568006813526151,0.0012754071071351615,0.001238303755877987,0.6717860333060034,0.9709086212162353,0.0003815030745253719
5,0.25,cluster,balanced,0.03751242518424893,0.03852985443469876,0.0386952372946243,0.9735937426866175,1.0042923302553826,0.001182812110375367
5,0.25,cluster,early_growth,0.05933906880616982,0.06013528680769023,0.06023627237269386,0.9867595542685832,1.0016793062836231,0.0008972035665240422
5,0.25,cluster,late_growth,0.06570396670698969,0.06876097605151131,0.06362395103009025,0.9555415074063012,0.9252915633778565,-0.0020800156768994438
5,0.25,cluster_xK,balanced|deep_32_63,0.004314051747322091,0.004753893239030164,0.004050556838547072,0.9074776252657696,0.8520504426332934,-0.0002634949087750183
5,0.25,cluster_xK,balanced|exhaustion_0_31,0.03256383096575641,0.033038454643353254,0.03445120294021908,0.9856342046648259,1.042760725709368,0.001887371974462676
5,0.25,cluster_xK,balanced|tail_64_95,0.0006345424711704259,0.0007375065523153328,0.00019347751585814825,0.8603889269571087,0.26234006362485013,-0.00044106495531227765
5,0.25,cluster_xK,early_growth|deep_32_63,0.006946006745100047,0.007411031505093965,0.006313755731378035,0.9372523568852347,0.8519402092729307,-0.0006322510137220117
5,0.25,cluster_xK,early_growth|exhaustion_0_31,0.05144275124668913,0.05165682169406579,0.05382391237320007,0.9958559113713097,1.0419516843674343,0.0023811611265109403
5,0.25,cluster_xK,early_growth|tail_64_95,0.0009503108143806447,0.0010674336085304686,9.860426811576149e-05,0.8902762727219481,0.09237508293514346,-0.0008517065462648832
5,0.25,cluster_xK,late_growth|deep_32_63,0.012615925377607525,0.014609275967645018,0.010733876872961784,0.8635558261441469,0.7347302423976362,-0.0018820485046457409
5,0.25,cluster_xK,late_growth|exhaustion_0_31,0.0513107207298262,0.0509279410579799,0.05264965565107438,1.0075161034177782,1.0338068760944872,0.0013389349212481819
5,0.25,cluster_xK,late_growth|tail_64_95,0.0017773205995559667,0.0032237590258863934,0.0002404185060541033,0.551319309316949,0.07457707109109953,-0.0015369020935018635
5,0.25,cluster_xK_parity,balanced|deep_32_63|even,0.0025766970574855872,0.0028798210364953383,0.0025940182712028853,0.8947420776609631,0.9007567617325738,1.732121371729803e-05
5,0.25,cluster_xK_parity,balanced|deep_32_63|odd,0.0017373546898365034,0.0018740722025348253,0.0014565385673441873,0.9270478946790839,0.7772051500332314,-0.0002808161224923161
5,0.25,cluster_xK_parity,balanced|exhaustion_0_31|even,0.019416170948743663,0.019843289657186593,0.020798349164146003,0.9784754082704104,1.0481300995681186,0.0013821782154023396
5,0.25,cluster_xK_parity,balanced|exhaustion_0_31|odd,0.013147660017012742,0.013195164986166663,0.01365285377607308,0.9963998199943901,1.0346860983084518,0.0005051937590603382
5,0.25,cluster_xK_parity,balanced|tail_64_95|even,0.0002954455256462099,0.0004485554136449653,0.0001697591054341188,0.6586600376649496,0.37845737732748513,-0.0001256864202120911
5,0.25,cluster_xK_parity,balanced|tail_64_95|odd,0.00033909694552421605,0.00028895113867036747,2.3718410424029444e-05,1.1735442437936,0.08208450235971268,-0.0003153785351001866
5,0.25,cluster_xK_parity,early_growth|deep_32_63|even,0.003946294414997123,0.004491766665295692,0.003941668360231494,0.8785617573341467,0.8775318608345419,-4.6260547656292936e-06
5,0.25,cluster_xK_parity,early_growth|deep_32_63|odd,0.0029997123301029236,0.0029192648397982734,0.0023720873711465416,1.0275574484397274,0.8125632655208005,-0.000627624958956382
5,0.25,cluster_xK_parity,early_growth|exhaustion_0_31|even,0.030668515223263824,0.031005100068522497,0.032392801486603014,0.9891442103229854,1.044757198493591,0.0017242862633391892
5,0.25,cluster_xK_parity,early_growth|exhaustion_0_31|odd,0.020774236023425305,0.020651721625543292,0.02143111088659706,1.0059324060290682,1.0377396749377916,0.0006568748631717546
5,0.25,cluster_xK_parity,early_growth|tail_64_95|even,0.0005646349489688855,0.0006466880497702996,4.976746113400735e-05,0.8731179572120453,0.07695744671899303,-0.0005148674878348782
5,0.25,cluster_xK_parity,early_growth|tail_64_95|odd,0.0003856758654117592,0.00042074555876016903,4.883680698175415e-05,0.9166486903587258,0.11607206770206653,-0.00033683905843000505
5,0.25,cluster_xK_parity,late_growth|deep_32_63|even,0.0068791226208210834,0.008840409229221365,0.006752801017328797,0.7781452693482352,0.7638561566819643,-0.00012632160349228608
5,0.25,cluster_xK_parity,late_growth|deep_32_63|odd,0.005736802756786443,0.005768866738423653,0.003981075855632987,0.9944418924736729,0.690096692495417,-0.0017557269011534557
5,0.25,cluster_xK_parity,late_growth|exhaustion_0_31|even,0.030098448854684257,0.030514758811273756,0.03165093764328196,0.9863570949662662,1.037233747742697,0.0015524887885977022
5,0.25,cluster_xK_parity,late_growth|exhaustion_0_31|odd,0.02121227187514194,0.020413182246706147,0.02099871800779242,1.0391457646719797,1.0286841979858752,-0.00021355386734952034
5,0.25,cluster_xK_parity,late_growth|tail_64_95|even,0.0009205199182033517,0.0019483519187512319,0.00020881342750428902,0.4724608061532055,0.10717438954155929,-0.0007117064906990628
5,0.25,cluster_xK_parity,late_growth|tail_64_95|odd,0.0008568006813526151,0.0012754071071351615,3.160507854981427e-05,0.6717860333060034,0.02478038453212486,-0.0008251956028028008
5,0.5,cluster,balanced,0.03751242518424893,0.03852985443469876,0.053536210166396196,0.9735937426866175,1.389473460304153,0.016023784982147266
